feature,coefficient
payoff,0.0012470597601889914
brutally,0.0012082050062847054
viewers,0.0011687070695039952
25 years,0.0011451019747515015
directs,0.0011364741470942079
family but,0.0011224690023338014
films it,0.0011036049152322236
before his,0.0010774810171426006
while it,0.0010689384728747105
twist ending,0.001067095781512815
the computer,0.0010456975644775686
through his,0.0010446072064510502
can they,0.0010379148803114015
estranged,0.0010355430371230534
hope the,0.0009139385466906446
caricature,0.0009103178218572965
hell out,0.0009029039654636741
are at,0.0008969839149272514
examination,0.0008744592172195617
action sequences,0.0008608930198200022
are done,0.0008255178862997336
justified,0.0007621478976175564
wishing,0.0007506622951272458
appears in,0.0007319468954649962
being the,0.0006963311154691918
me want,0.0006890311344848643
you did,0.0006618019587385272
the outside,0.0006552993419836782
enough the,0.0006230202093571755
arnold,0.000608267608606949
all she,0.0005806961947575676
almost everything,0.000534266707505349
overall the,0.0005333939067164672
with two,0.0005127005723605282
dealt with,0.0004995959943102795
and keeps,0.0004868242889292404
with nothing,0.00048522196832377856
from here,0.0004717939326299797
get your,0.0004675546829747797
bothered me,0.00046411559962908323
to date,0.0004458789601938387
humor that,0.00041498063484924106
movie think,0.00039993631579454545
will also,0.00039952573449827386
to america,0.0003495366527383885
terrorist,0.0003453132296003913
are meant,0.00031572275127390875
cliched,0.00030912972012970435
other in,0.00027593804247832423
businessman,0.00027131649823299464
me wonder,0.0002608586180692852
clues,0.0002367474723437284
films in,0.00016068119067213984
plan,0.00015026386651519156
firmly,9.49458787530691e-05
compare this,5.8172022870428856e-05
were supposed,5.6386822701755095e-05
candidate,5.3893068283680556e-05
garland,4.552125321100335e-05
she was,2.1938659090685667e-05
immigrant,-5.7796624731229354e-06
ignored,-1.3086229169833436e-05
film ve,-2.5919140891785767e-05
was obvious,-7.60575779881169e-05
second film,-8.562792863565317e-05
never have,-0.0001033761029492155
is their,-0.00011446701952123994
determined,-0.0001471045592577169
suited to,-0.0001514213341046313
this long,-0.00016157677094631837
movie started,-0.00016647873813699504
it she,-0.00017294582725697644
installment,-0.000173665794049577
fifties,-0.0001737653505320681
running from,-0.00018706147853111223
remember this,-0.0002191272123493313
is similar,-0.00022197724632487884
ever get,-0.0002450648452785956
the baby,-0.0002934903020668158
guy from,-0.00029352392873601346
exploration,-0.0002948161084415589
sympathy for,-0.0002984195990613505
she could,-0.0003147981319251415
sight of,-0.00034949778464644736
appearing,-0.0003552666243640688
as very,-0.0003896075275520418
legitimate,-0.0003937380096795467
biker,-0.00041436563196469323
was hilarious,-0.00044653779943329896
behind the,-0.00044668252133308044
some real,-0.00046060237397495057
be and,-0.00048227380964131175
have you,-0.00048526860326040795
butt,-0.0005009249922788335
jealousy,-0.0005528275910706307
as real,-0.0005579633586241398
ending is,-0.0005786803176792189
historians,-0.000633183329659625
promises,-0.0006521089912452453
enough it,-0.0006899899173760858
is over,-0.0007024939775390707
raise,-0.000711241670477731
slightly,-0.0007161138702045365
movements,-0.0007411995431996734
are one,-0.0007536856177584704
people you,-0.0007848202868840824
the kid,-0.0008475778080568963
photography and,-0.0008850868418414141
girl with,-0.000913466478422634
comments and,-0.0009501217620847039
guess what,-0.000957159312303605
writing the,-0.0009613620485158334
mission,-0.0009636225776579455
and every,-0.000991852303277215
villagers,-0.0010136934177473673
responsibility,-0.0010395626338054694
meal,-0.001105405881916345
that felt,-0.0011409873935466018
just before,-0.0011613577005382422
realizing,-0.0012214383645860346
finale,-0.0012261685345999692
told that,-0.0012443630906118796
the well,-0.0013164106393471606
sappy,-0.0013451223183899787
disappeared,-0.0013603994250629126
the morning,-0.001382491304777833
jameson,-0.0013932000418228102
and as,-0.0014171921879322204
him back,-0.0014247022838064878
or an,-0.001425564451838614
here for,-0.0015175880709878747
shouldn have,-0.001561527664804276
flashy,-0.0015670664117629143
something of,-0.001570944910432327
together for,-0.0015797210247150697
strings,-0.0016457199156676126
given the,-0.0016487775300360076
his body,-0.0016902923919781543
as some,-0.0016926928907907161
second season,-0.0017007047564871103
attraction,-0.0017134470272602963
siblings,-0.0017210836824162901
she made,-0.0017734697118318933
movie by,-0.001783373164264788
western,-0.0017996054255330293
nice job,-0.0018425069938063545
and bring,-0.001851855366087297
with all,-0.0018992491459254553
probably be,-0.0019074875948191057
the fake,-0.0019263827428064864
married to,-0.0019294560270325261
the low,-0.0019637571415008852
and jack,-0.0020055337306332933
end in,-0.00201651069413695
invented,-0.0020402093185373305
guard,-0.0020462492973002313
don make,-0.002082531956881675
the times,-0.0021319794551738006
partners,-0.0022279420766989216
bubble,-0.0022632168640413283
we got,-0.002265232270985549
laura,-0.002289370244845885
the event,-0.002300516629645907
20 years,-0.002310108374789007
happen and,-0.0023742300300658883
feeling that,-0.002398337088543391
league,-0.002446071946553628
screen with,-0.0024663446281628846
frontal,-0.0025157407218933435
was intended,-0.002543783139718582
to solve,-0.0025557323456874476
cortez,-0.002556950582801522
the table,-0.002612302349404085
the movies,-0.0026397756615293413
but few,-0.00264719262682491
see something,-0.0026754710528797236
arrogance,-0.0026884757753678785
seen many,-0.0027179348657499734
to send,-0.0027228736136104734
but since,-0.00273528892471076
26,-0.002761077506246001
protection,-0.002762131051701574
the courage,-0.0028040095585657055
nerves,-0.0028081048250787675
him because,-0.002809387140315607
screen is,-0.0028139936389747714
apartment and,-0.0028493418447163416
freaks,-0.002859764998129952
second of,-0.0028799475647290134
but all,-0.0028907873644903968
writing was,-0.002981441765991493
for sure,-0.0029923197216360073
texas,-0.0030227394084825264
scenes in,-0.003047513809666457
and remember,-0.0030562660275040903
audience it,-0.00315245467369425
woman named,-0.0031941113743028894
rant,-0.0032205559661997772
soup,-0.0032290088532792114
characters,-0.0032436000413048017
insightful,-0.0032795641948474077
is obvious,-0.00328398051102046
merry,-0.0032972171279161246
back the,-0.0033147852294438686
gloomy,-0.0033415859639569783
safety,-0.0033673332238805943
stuart,-0.0033776747736864736
tapes,-0.003392439152432168
harder,-0.0034179888235562486
us all,-0.0034290159905367313
lot and,-0.0034457265495915273
can and,-0.0035141561316753677
anyway,-0.003519889406520734
however if,-0.00354942339177025
more than,-0.0035910904446176325
was once,-0.003614539255661352
she has,-0.003615160808078481
got his,-0.0036435493195680216
pirates,-0.0036449418441528293
dreyfuss,-0.0036460907026868096
and unfortunately,-0.0036644864969928156
she might,-0.0036726321487024678
to these,-0.0036732255508833784
on our,-0.0037062032145848797
the price,-0.0037309937994565
admirable,-0.0037429751338673867
this had,-0.0037581650975158356
perhaps it,-0.003781469930011892
spoil the,-0.003801455034768506
in australia,-0.0038014586091990356
burned,-0.003839739851803497
1982,-0.0038651085040301474
no time,-0.0038879687929972515
exploring,-0.0038977781894599423
all their,-0.003929562825675797
bare,-0.00398215588733737
plays his,-0.003988414759915322
little or,-0.004018741384323495
tank,-0.0041174405462899985
the victim,-0.0041325146079594895
info,-0.004148130436850819
he hasn,-0.0041647190651406835
like there,-0.00418737475976897
could find,-0.004206352428767759
is fair,-0.004225103639685045
good laugh,-0.004295650004525887
with every,-0.004320906784821717
to shock,-0.004327342166290312
who live,-0.004334923328487973
warriors,-0.0043461153284808625
lens,-0.004349094747554314
the look,-0.004418649323834647
considerable,-0.004427258291675751
woman with,-0.004492047979764075
heston,-0.0045157148236474685
israeli,-0.004531581884615585
ll know,-0.004541527675255544
all its,-0.004574080653163368
an intelligent,-0.004582398875672252
observe,-0.004636468997631857
is unable,-0.004660354835952925
community,-0.004678954065651943
the world,-0.0046937733947682615
applies,-0.004699325644155195
casting was,-0.004707904581384558
young people,-0.004708072963560373
by some,-0.0047111213847174475
give us,-0.0047708466993430015
richard widmark,-0.004778186773333204
birth,-0.004816502672610256
many levels,-0.004860798184827216
isabelle,-0.004949160433898012
for help,-0.004959896912226552
point and,-0.004967299426252629
them he,-0.004976625323272879
how is,-0.004978346541301109
the drug,-0.0050542719674202125
demonic,-0.005056260415132805
every episode,-0.005057820208468452
ing,-0.005074050897399198
have eyes,-0.0050832150956559696
hills have,-0.0050832150956559696
on such,-0.005103259170020207
realized that,-0.0051061933387989335
lower,-0.005125797960307295
years old,-0.005157769732610385
has very,-0.005175041767076569
starting to,-0.005182553011327901
kids are,-0.005199897722712945
it look,-0.0052043106261321385
existence of,-0.005218266571565776
friends are,-0.005240206260111569
is set,-0.005241054802403062
are shown,-0.00524221029503736
encouraged,-0.005242923359270474
turn up,-0.005243896594822825
turns to,-0.005249819450087401
and lot,-0.005255788049504164
remind me,-0.005330823109668006
bit like,-0.005361768343965469
defies,-0.005423389126701365
relatively,-0.005437855481615031
make one,-0.00544442922032365
biased,-0.0055163786401768965
woman to,-0.0055240458927817895
capturing,-0.005633845749955601
end but,-0.005675913493306466
depicted,-0.005680628785973922
both the,-0.005690373639772358
immortal,-0.00571838418950685
about three,-0.005754935781774097
hires,-0.005790454754725953
hot,-0.005792208036327807
not going,-0.005795050212732843
those two,-0.0058212974745493785
gems,-0.005832056727474577
the church,-0.005865733639270927
other and,-0.005978108438487992
first few,-0.005996553421458043
sexual,-0.006025740605336746
despite being,-0.006052176256494107
the wedding,-0.006058549239051717
and finally,-0.006070672217154856
faces,-0.006088873709879355
cast in,-0.006120904956179865
funny at,-0.006134623377026368
defend,-0.006177410519075161
nun,-0.006179081495597519
have easily,-0.006188323617498706
readers,-0.0061897188470860075
still had,-0.00619874296815746
of movies,-0.0062235367143632404
be little,-0.006235969531525073
nuts,-0.0062730039793581415
parallels,-0.006292737946538865
narrated,-0.006311108300797079
his family,-0.006341938176936849
inclined,-0.006352178618787878
not real,-0.0063711178001273246
any time,-0.00640872903102349
film shows,-0.00643867990408064
fog,-0.006462905751462011
opinion is,-0.006463529874551782
90s,-0.00647790920859883
two young,-0.006498718405837131
very disturbing,-0.0065171240828347295
the school,-0.0065573978794617
associate,-0.006574435148499579
to school,-0.006621347571275137
experienced,-0.006647014018850603
immense,-0.006692425695458698
whether to,-0.00672040948319356
an anti,-0.006730939044357809
job the,-0.0067451633171455245
the mad,-0.0067826931720846
attack on,-0.006787057809574521
guilty pleasure,-0.00680575703135043
west,-0.006842231458316039
filmed in,-0.006842410637110294
have noticed,-0.006850423325807293
get rid,-0.006851285938211956
what would,-0.006898854772366548
men in,-0.006920159172401136
seduce,-0.007169659170131506
mini,-0.0072002490390407495
childish,-0.0072109707546676016
statement,-0.007227831434800183
period of,-0.007292140452422992
and can,-0.007305627633381913
